Season,Episode,Episode Title,Name,tokens
2,5,The Ghost of Harrenhal,daenerys targaryen,"['host', 'saved', 'u', 'red', 'waste', 'want', 'steal', 'hear']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['brother', 'used', 'say', 'thing', 'dothraki', 'knew', 'steal', 'thing', 'better', 'men', 'built']"
2,5,The Ghost of Harrenhal,jorah mormont,"['thing', 'quite', 'good', 'killing', 'better', 'men']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['kind', 'queen', 'going']"
2,5,The Ghost of Harrenhal,pyatt pree,"['mother', 'dragon', 'behalf', 'warlock', 'qarth', 'welcome', 'demonstration']"
2,5,The Ghost of Harrenhal,pyatt pree,"['take', 'gem', 'look', 'depth', 'many', 'facet', 'look', 'closely', 'enough', 'see', 'often']"
2,5,The Ghost of Harrenhal,pyatt pree,"['grow', 'tired', 'xaro', 'bauble', 'trinket', 'would', 'honor', 'host', 'house', 'undying', 'always', 'welcome', 'mother', 'dragon']"
2,5,The Ghost of Harrenhal,xaro,"['apology', 'pyatt', 'pree', 'one', 'thirteen', 'customary', 'extend', 'invitation', 'custom', 'die', 'slow', 'death', 'qarth']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['house', 'undying']"
2,5,The Ghost of Harrenhal,xaro,"['warlock', 'go', 'squint', 'dusty', 'book', 'drink', 'shade', 'evening', 'turn', 'lip', 'blue', 'mind', 'soft', 'soft', 'actually', 'believe', 'parlor', 'trick', 'magic']"
2,5,The Ghost of Harrenhal,quaithe,['watch']
2,5,The Ghost of Harrenhal,jorah mormont,['know']
2,5,The Ghost of Harrenhal,quaithe,"['know', 'jorah', 'mormont', 'bear', 'island']"
2,5,The Ghost of Harrenhal,jorah mormont,[]
2,5,The Ghost of Harrenhal,quaithe,"['one', 'mother', 'dragon', 'need', 'true', 'protector', 'ever', 'shall', 'come', 'day', 'night', 'see', 'wonder', 'born', 'world', 'see', 'shall', 'lust', 'dragon', 'fire', 'made', 'flesh', 'fire', 'power']"
2,5,The Ghost of Harrenhal,brienne,"['looked', 'like', 'stannis']"
2,5,The Ghost of Harrenhal,catelyn stark,"['looked', 'like', 'shadow', 'shape', 'man']"
2,5,The Ghost of Harrenhal,brienne,"['shape', 'stannis']"
2,5,The Ghost of Harrenhal,catelyn stark,"['reach', 'son', 'camp', 'tomorrow']"
2,5,The Ghost of Harrenhal,brienne,"['stay', 'long', 'lady']"
2,5,The Ghost of Harrenhal,catelyn stark,"['long', 'enough', 'tell', 'robb', 'seen', 'leave', 'winterfell', 'two', 'youngest', 'need', 'away', 'far', 'long']"
2,5,The Ghost of Harrenhal,brienne,"['never', 'knew', 'mother']"
2,5,The Ghost of Harrenhal,catelyn stark,['sorry']
2,5,The Ghost of Harrenhal,catelyn stark,"['mother', 'died', 'birthing', 'bed', 'young']"
2,5,The Ghost of Harrenhal,brienne,"['bloody', 'business']"
2,5,The Ghost of Harrenhal,catelyn stark,"['come', 'even', 'harder']"
2,5,The Ghost of Harrenhal,brienne,"['safely', 'back', 'amongst', 'people', 'give', 'leave', 'go', 'lady']"
2,5,The Ghost of Harrenhal,catelyn stark,"['mean', 'kill', 'stannis']"
2,5,The Ghost of Harrenhal,brienne,"['swore', 'vow']"
2,5,The Ghost of Harrenhal,catelyn stark,"['stannis', 'great', 'army', 'around', 'guard', 'sworn', 'keep', 'safe']"
2,5,The Ghost of Harrenhal,catelyn stark,"['good', 'never', 'fled']"
2,5,The Ghost of Harrenhal,catelyn stark,"['renly', 'death', 'fault', 'served', 'bravely']"
2,5,The Ghost of Harrenhal,brienne,"['held', 'dying']"
2,5,The Ghost of Harrenhal,catelyn stark,"['gone', 'brienne', 'serve', 'nothing', 'one', 'following', 'earth', 'renly', 'enemy', 'robb', 'enemy', 'well']"
2,5,The Ghost of Harrenhal,brienne,"['know', 'son', 'lady', 'could', 'serve', 'would', 'courage', 'battle', 'courage', 'perhaps', 'nt', 'know', 'woman', 'kind', 'courage', 'think', 'time', 'come', 'hold', 'back', 'promise', 'hold', 'back', 'stannis']"
2,5,The Ghost of Harrenhal,catelyn stark,"['time', 'come', 'hold', 'back']"
2,5,The Ghost of Harrenhal,brienne,"['lady', 'shield', 'back', 'give', 'life', 'come', 'swear', 'old', 'god', 'new']"
2,5,The Ghost of Harrenhal,catelyn stark,"['vow', 'shall', 'always', 'place', 'home', 'table', 'shall', 'ask', 'service', 'might', 'bring', 'dishonor', 'swear', 'old', 'god', 'new']"
2,5,The Ghost of Harrenhal,winterfell shepherd,"['thief', 'lord', 'wolf', 'hill', 'ever', 'seen', 'come', 'night', 'kill', 'sheep', 'three', 'son', 'away', 'fighting', 'brother', 'lord', 'fight', 'keep', 'fighting', 'till', 'told', 'go', 'home', 'one', 'man', 'flock', 'ca', 'nt', 'keep', 'watch', 'day', 'night']"
2,5,The Ghost of Harrenhal,bran stark,"['send', 'two', 'orphan', 'boy', 'winterstown', 'home', 'help', 'watch', 'flock', 'give', 'room', 'board']"
2,5,The Ghost of Harrenhal,winterfell shepherd,"['wife', 'always', 'prayed', 'child', 'look', 'thank', 'lord', 'may', 'god', 'bless']"
2,5,The Ghost of Harrenhal,bran stark,"['stop', 'everyone', 'going', 'go', 'ride', 'dark']"
2,5,The Ghost of Harrenhal,luwin,['good']
2,5,The Ghost of Harrenhal,bran stark,['hodor']
2,5,The Ghost of Harrenhal,hodor,['hodor']
2,5,The Ghost of Harrenhal,rodrik,"['bran', 'lord', 'stark', 'torrhen', 'square', 'siege']"
2,5,The Ghost of Harrenhal,luwin,"['torrhen', 'square', 'barely', 'forty', 'league', 'lannisters', 'strike', 'far', 'north']"
2,5,The Ghost of Harrenhal,rodrik,"['might', 'raiding', 'party', 'led', 'mountain', 'might', 'sellswords', 'paid', 'tywin', 'lannister']"
2,5,The Ghost of Harrenhal,bran stark,['help']
2,5,The Ghost of Harrenhal,rodrik,"['fighting', 'men', 'away', 'robb', 'gather', 'two', 'hundred', 'decent', 'men']"
2,5,The Ghost of Harrenhal,luwin,"['need', 'many']"
2,5,The Ghost of Harrenhal,bran stark,"['ca', 'nt', 'protect', 'bannermen', 'protect', 'u', 'go', 'ser', 'rodrik', 'take', 'men', 'need']"
2,5,The Ghost of Harrenhal,rodrik,"['wo', 'nt', 'take', 'long', 'lord', 'southerner', 'nt', 'well']"
2,5,The Ghost of Harrenhal,bran stark,['mean']
2,5,The Ghost of Harrenhal,osha,"['ask', 'maester', 'luwin', 'one', 'studying', 'book', 'time']"
2,5,The Ghost of Harrenhal,bran stark,"['ask', 'never', 'heard', 'threeeyed', 'raven']"
2,5,The Ghost of Harrenhal,osha,"['must', 'mean', 'anything']"
2,5,The Ghost of Harrenhal,bran stark,['lying']
2,5,The Ghost of Harrenhal,osha,"['might', 'little', 'lord', 'nt', 'call', 'liar']"
2,5,The Ghost of Harrenhal,bran stark,"['know', 'mean']"
2,5,The Ghost of Harrenhal,osha,"['never', 'said', 'nt']"
2,5,The Ghost of Harrenhal,bran stark,"['nt', 'give', 'honest', 'answer']"
2,5,The Ghost of Harrenhal,osha,['liar']
2,5,The Ghost of Harrenhal,bran stark,"['well', 'far']"
2,5,The Ghost of Harrenhal,osha,"['dreaming', 'threeeyed', 'raven', 'godswood', 'told', 'nt', 'dream', 'liar', 'see', 'dream']"
2,5,The Ghost of Harrenhal,osha,"['something', 'bad', 'tell', 'boy']"
2,5,The Ghost of Harrenhal,bran stark,"['dreamt', 'sea', 'came', 'winterfell', 'saw', 'wave', 'crashing', 'gate', 'water', 'came', 'flowing', 'wall', 'flooded', 'castle', 'drowned', 'men', 'floating', 'yard', 'ser', 'rodrik', 'one']"
2,5,The Ghost of Harrenhal,osha,"['sea', 'hundred', 'mile', 'away']"
2,5,The Ghost of Harrenhal,bran stark,"['know', 'stupid', 'dream']"
2,5,The Ghost of Harrenhal,osha,"['got', 'get', 'potato', 'kitchen', 'otherwise', 'put', 'chain']"
2,5,The Ghost of Harrenhal,bran stark,"['osha', 'threeeyed', 'raven', 'say', 'north', 'wall']"
2,5,The Ghost of Harrenhal,osha,"['say', 'sort', 'crazy', 'thing', 'north', 'wall']"
2,5,The Ghost of Harrenhal,qhorin,[]
2,5,The Ghost of Harrenhal,jeor,[]
2,5,The Ghost of Harrenhal,qhorin,['mountain']
2,5,The Ghost of Harrenhal,sam,"['nt', 'see', 'well']"
2,5,The Ghost of Harrenhal,jon snow,['fire']
2,5,The Ghost of Harrenhal,qhorin,"['fire', 'people', 'sitting', 'around', 'better', 'eye', 'mine', 'see', 'u', 'coming', 'fire', 'becomes', 'signal', 'give', 'mance', 'rayder', 'plenty', 'time', 'throw', 'party', 'honor']"
2,5,The Ghost of Harrenhal,jeor,"['many', 'wildlings', 'joined']"
2,5,The Ghost of Harrenhal,qhorin,"['tell', 'mance', 'gathered', 'like', 'deer', 'wolf', 'almost', 'ready', 'make', 'move']"
2,5,The Ghost of Harrenhal,jon snow,[]
2,5,The Ghost of Harrenhal,qhorin,"['somewhere', 'safe', 'somewhere', 'south', 'ca', 'nt', 'march', 'midst', 'ca', 'nt', 'wait', 'nothing', 'pile', 'stone', 'protect', 'u']"
2,5,The Ghost of Harrenhal,jeor,"['saying', 'fall', 'back', 'wall']"
2,5,The Ghost of Harrenhal,qhorin,"['mance', 'one', 'u', 'one', 'going', 'teach', 'way', 'thing', 'hit', 'u', 'force', 'wo', 'nt', 'run', 'away', 'hit', 'back', 'gon', 'na', 'organized', 'disciplined', 'like', 'u', 'need', 'like', 'thing', 'way', 'sneak', 'kill', 'mance', 'scatter', 'wind', 'march', 'wall']"
2,5,The Ghost of Harrenhal,jeor,"['need', 'get', 'rid', 'lookout']"
2,5,The Ghost of Harrenhal,qhorin,"['job', 'men', 'need', 'move', 'fast', 'silent', 'harker', 'stonesnake', 'borba']"
2,5,The Ghost of Harrenhal,jon snow,"['lord', 'commander', 'like', 'join', 'lord', 'qhorin']"
2,5,The Ghost of Harrenhal,qhorin,"['called', 'lot', 'thing', 'might', 'first', 'lord', 'qhorin', 'steward', 'snow', 'ranger']"
2,5,The Ghost of Harrenhal,jon snow,"['fought', 'killed', 'wight', 'many', 'ranger', 'say']"
2,5,The Ghost of Harrenhal,qhorin,['one']
2,5,The Ghost of Harrenhal,jeor,"['aye', 'killed', 'wight', 'also', 'let', 'old', 'man', 'beat', 'bloody', 'take', 'sword']"
2,5,The Ghost of Harrenhal,qhorin,"['craster', 'boy', 'defense', 'tough', 'old', 'goat']"
2,5,The Ghost of Harrenhal,sam,"['could', 'take', 'jon', 'duty', 'gone', 'lord', 'would', 'trouble']"
2,5,The Ghost of Harrenhal,jeor,"['well', 'hope', 'make', 'better', 'ranger', 'steward', 'go']"
2,5,The Ghost of Harrenhal,xaro,"['tell', 'long', 'manservant', 'love']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['manservant', 'love', 'advisor', 'friend']"
2,5,The Ghost of Harrenhal,xaro,"['unlikely', 'almost', 'always', 'tell', 'man', 'want']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['woman', 'want']"
2,5,The Ghost of Harrenhal,xaro,"['much', 'complicated', 'example', 'want']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['cross', 'narrow', 'sea', 'take', 'back', 'iron', 'throne']"
2,5,The Ghost of Harrenhal,xaro,[]
2,5,The Ghost of Harrenhal,daenerys targaryen,"['promised', 'khalasar', 'protect', 'find', 'safe', 'home']"
2,5,The Ghost of Harrenhal,xaro,"['want', 'conquer', 'seven', 'kingdom', 'dothraki']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['want', 'mine', 'right', 'iron', 'throne', 'mine', 'take']"
2,5,The Ghost of Harrenhal,xaro,"['ah', 'conqueror']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['get', 'someone', 'give']"
2,5,The Ghost of Harrenhal,xaro,"['come', 'nothing', 'hit', 'dock', 'like', 'piece', 'cargo', 'except', 'someone', 'normally', 'care', 'happens', 'cargo']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['wanted', 'took', 'conqueror', 'le', 'ambitious']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['want', 'xaro', 'xhoan', 'daxos', 'gate', 'city', 'bled']"
2,5,The Ghost of Harrenhal,xaro,['show']
2,5,The Ghost of Harrenhal,xaro,"['door', 'vault', 'made', 'valyrian', 'stone', 'hardest', 'steel', 'make', 'mark', 'offered', 'greatest', 'locksmith', 'qarth', 'weight', 'gold', 'could', 'break', 'made', 'offer', 'greatest', 'thief', 'went', 'home', 'emptyhanded', 'thing', 'open', 'door', 'key']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['behind', 'door']"
2,5,The Ghost of Harrenhal,daenerys targaryen,['mine']
2,5,The Ghost of Harrenhal,xaro,"['let', 'u', 'say', 'half', 'enough', 'buy', 'horse', 'ship', 'army', 'enough', 'go', 'home']"
2,5,The Ghost of Harrenhal,daenerys targaryen,[]
2,5,The Ghost of Harrenhal,xaro,['marry']
2,5,The Ghost of Harrenhal,daenerys targaryen,"['romantic', 'proposal']"
2,5,The Ghost of Harrenhal,xaro,"['already', 'married', 'love', 'god', 'stole', 'come', 'nothing', 'mother', 'father', 'never', 'owned', 'pair', 'shoe', 'marry', 'give', 'seven', 'kingdom', 'child', 'prince', 'princess']"
2,5,The Ghost of Harrenhal,xaro,"['see', 'ambition', 'thought', 'time', 'right', 'daenerys', 'targaryen', 'first', 'name', 'robert', 'baratheon', 'dead']"
2,5,The Ghost of Harrenhal,jorah mormont,"['cross', 'sea', 'army', 'bought', 'foreign', 'husband', 'paid']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['seven', 'kingdom', 'war', 'one', 'another', 'four', 'false', 'king', 'destroying', 'country']"
2,5,The Ghost of Harrenhal,jorah mormont,"['win', 'westeros', 'need', 'support', 'westeros']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['usurper', 'dead']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['starks', 'fight', 'lannisters', 'baratheons', 'fight']"
2,5,The Ghost of Harrenhal,jorah mormont,"['according', 'new', 'friend', 'earned', 'trust', 'cutting', 'hand']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['time', 'strike', 'need', 'find', 'ship', 'army', 'spend', 'rest', 'life', 'rotting', 'away', 'edge', 'world']"
2,5,The Ghost of Harrenhal,jorah mormont,"['rich', 'men', 'become', 'rich', 'giving', 'get', 'give', 'ship', 'soldier', 'forever', 'moving', 'carefully', 'hard', 'way', 'right', 'way']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['listened', 'advice', 'outside', 'gate', 'qarth', 'dead']"
2,5,The Ghost of Harrenhal,jorah mormont,"['know', 'opportunity', 'seems', 'like', 'last', 'ever', 'must']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['speak', 'like', 'child']"
2,5,The Ghost of Harrenhal,jorah mormont,['want']
2,5,The Ghost of Harrenhal,daenerys targaryen,"['want', 'tell']"
2,5,The Ghost of Harrenhal,jorah mormont,"['see', 'iron', 'throne']"
2,5,The Ghost of Harrenhal,daenerys targaryen,[]
2,5,The Ghost of Harrenhal,jorah mormont,"['good', 'claim', 'title', 'birthright', 'something', 'may', 'cover', 'deny', 'gentle', 'heart', 'would', 'respected', 'feared', 'would', 'loved', 'someone', 'rule', 'rule', 'century', 'come', 'go', 'without', 'person', 'like', 'coming', 'world', 'time', 'look', 'still', 'ca', 'nt', 'believe', 'real']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['would', 'advisor']"
2,5,The Ghost of Harrenhal,jorah mormont,"['make', 'way', 'find', 'ship', 'need', 'one', 'ally', 'need', 'westeros', 'qarth']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['get', 'ship']"
2,5,The Ghost of Harrenhal,jorah mormont,"['find', 'sound', 'ship', 'good', 'captain']"
2,5,The Ghost of Harrenhal,daenerys targaryen,"['look', 'forward', 'meeting']"
2,5,The Ghost of Harrenhal,jorah mormont,['khaleesi']
2,5,The Ghost of Harrenhal,arya stark,"['stand', 'sideface']"
2,5,The Ghost of Harrenhal,gendry baratheon,['sideface']
2,5,The Ghost of Harrenhal,arya stark,['sideways']
2,5,The Ghost of Harrenhal,gendry baratheon,[]
2,5,The Ghost of Harrenhal,arya stark,"['smaller', 'target']"
2,5,The Ghost of Harrenhal,gendry baratheon,"['fighting', 'someone']"
2,5,The Ghost of Harrenhal,arya stark,"['practicing', 'fight', 'practice', 'right']"
2,5,The Ghost of Harrenhal,gold cloak,"['guard', 'see', 'anything', 'go', 'go', 'see', 'fell']"
2,5,The Ghost of Harrenhal,gold cloak,"['go', 'battlement']"
2,5,The Ghost of Harrenhal,woman,['strange']
2,5,The Ghost of Harrenhal,gold cloak,"['move', 'away', 'stand', 'back', 'dead']"
2,6,The Old Gods and the New,theon greyjoy,"['taken', 'castle']"
2,6,The Old Gods and the New,bran stark,['theon']
2,6,The Old Gods and the New,theon greyjoy,"['prince', 'theon', 'get', 'get', 'dressed', 'taken', 'winterfell', 'took', 'occupying', 'sent', 'men', 'wall', 'grappling', 'claw', 'rope']"
2,6,The Old Gods and the New,bran stark,[]
2,6,The Old Gods and the New,theon greyjoy,"['take', 'castle']"
2,6,The Old Gods and the New,bran stark,"['went', 'robb']"
2,6,The Old Gods and the New,theon greyjoy,"['sent', 'back', 'pyke', 'greyjoy', 'ca', 'nt', 'fight', 'robb', 'father', 'hodor']"
2,6,The Old Gods and the New,bran stark,"['nt', 'know']"
2,6,The Old Gods and the New,theon greyjoy,"['find', 'halfwit']"
2,6,The Old Gods and the New,theon greyjoy,"['men', 'bringing', 'people', 'together', 'courtyard']"
2,6,The Old Gods and the New,theon greyjoy,"['go', 'tell', 'yielded', 'winterfell']"
2,6,The Old Gods and the New,bran stark,"['wo', 'nt']"
2,6,The Old Gods and the New,theon greyjoy,['yes']
2,6,The Old Gods and the New,bran stark,"['wo', 'nt', 'never', 'yield', 'fight', 'throw']"
2,6,The Old Gods and the New,theon greyjoy,"['castle', 'mine', 'people', 'still', 'yield', 'keep', 'safe', 'keep', 'alive', 'good', 'lord', 'would', 'think', 'carefully', 'want', 'say']"
2,6,The Old Gods and the New,bran stark,"['theon', 'hate', 'u', 'whole', 'time']"
2,6,The Old Gods and the New,bran stark,"['yielded', 'winterfell', 'theon']"
2,6,The Old Gods and the New,theon greyjoy,"['louder', 'say', 'prince', 'theon']"
2,6,The Old Gods and the New,bran stark,"['yielded', 'winterfell', 'prince', 'theon', 'know']"
2,6,The Old Gods and the New,farlen,"['aye', 'know', 'steaming', 'sack', 'shit']"
2,6,The Old Gods and the New,bran stark,"['farlen', 'silent']"
2,6,The Old Gods and the New,theon greyjoy,"['listen', 'little', 'lord', 'farlen', 'sense']"
2,6,The Old Gods and the New,bran stark,['command']
2,6,The Old Gods and the New,theon greyjoy,"['father', 'donned', 'ancient', 'crown', 'salt', 'rock', 'declared', 'king', 'iron', 'island', 'claim', 'north', 'well', 'right', 'conquest', 'subject']"
2,6,The Old Gods and the New,farlen,"['bugger', 'serve', 'starks', 'think', 'hold', 'north']"
2,6,The Old Gods and the New,ironborn,['shut']
2,6,The Old Gods and the New,theon greyjoy,"['serve', 'loyally', 'served', 'ned', 'stark', 'good', 'ever', 'betray', 'wish', 'nt', 'maester', 'luwin', 'send', 'raven', 'pyke', 'informing', 'father', 'victory', 'one', 'deepwood', 'motte', 'sister', 'inform', 'bring', 'maester', 'citadel', 'sworn', 'serve', 'lord', 'winterfell']"
2,6,The Old Gods and the New,luwin,[]
2,6,The Old Gods and the New,theon greyjoy,"['lord', 'winterfell', 'bran', 'informed', 'send', 'raven']"
2,6,The Old Gods and the New,luwin,['lord']
2,6,The Old Gods and the New,osha,"['lord', 'greyjoy']"
2,6,The Old Gods and the New,theon greyjoy,"['see', 'finally', 'learned', 'address', 'better', 'want', 'brought', 'captive']"
2,6,The Old Gods and the New,osha,"['day', 'taken']"
2,6,The Old Gods and the New,theon greyjoy,"['one', 'took']"
2,6,The Old Gods and the New,osha,"['let', 'serve']"
2,6,The Old Gods and the New,theon greyjoy,"['serve', 'need', 'fighter', 'kitchen', 'slut']"
2,6,The Old Gods and the New,osha,"['robb', 'stark', 'put', 'kitchen', 'put', 'spear', 'hand']"
2,6,The Old Gods and the New,theon greyjoy,"['bury', 'neck', 'take', 'fool', 'get']"
2,6,The Old Gods and the New,osha,"['step', 'aside']"
2,6,The Old Gods and the New,osha,"['dream', 'little', 'lord', 'ocean', 'come', 'swallow', 'place', 'ai', 'nt', 'letting', 'drown']"
2,6,The Old Gods and the New,theon greyjoy,"['go', 'task', 'usual', 'day', 'time']"
2,6,The Old Gods and the New,black lorren,['greyjoy']
2,6,The Old Gods and the New,black lorren,"['caught', 'one', 'way', 'back', 'torrhen', 'square', 'took', 'two', 'got', 'sword']"
2,6,The Old Gods and the New,theon greyjoy,"['ser', 'rodrik', 'grief', 'meet', 'foe']"
2,6,The Old Gods and the New,rodrik,"['grief', 'le', 'honor', 'back', 'alley', 'whore', 'raised', 'roof', 'people', 'people']"
2,6,The Old Gods and the New,theon greyjoy,['people']
2,6,The Old Gods and the New,rodrik,"['king', 'robb', 'thought', 'brother']"
2,6,The Old Gods and the New,theon greyjoy,"['brother', 'dead', 'died', 'fighting', 'stark', 'men', 'men', 'like']"
2,6,The Old Gods and the New,rodrik,"['aye', 'died', 'fighting', 'war', 'father', 'started', 'lord', 'stark', 'raised', 'among', 'son']"
2,6,The Old Gods and the New,theon greyjoy,"['among', 'one', 'hostage', 'taken', 'home']"
2,6,The Old Gods and the New,rodrik,"['alive', 'see']"
2,6,The Old Gods and the New,theon greyjoy,"['dead', 'seven', 'kingdom', 'war', 'winterfell', 'mine']"
2,6,The Old Gods and the New,rodrik,"['put', 'sword', 'belly', 'instead', 'hand']"
2,6,The Old Gods and the New,theon greyjoy,"['served', 'house', 'faithfully', 'old', 'man', 'keep', 'talking', 'ill']"
2,6,The Old Gods and the New,theon greyjoy,"['take', 'cell', 'lock']"
2,6,The Old Gods and the New,dagmer,"['prince', 'let', 'stand', 'must', 'pay']"
2,6,The Old Gods and the New,theon greyjoy,"['lock', 'cell', 'rot']"
2,6,The Old Gods and the New,dagmer,"['pay', 'iron', 'price', 'never', 'respect', 'life']"
2,6,The Old Gods and the New,theon greyjoy,"['ser', 'rodrik', 'sentence', 'death']"
2,6,The Old Gods and the New,bran stark,"['said', 'harm', 'would', 'come', 'yielded']"
2,6,The Old Gods and the New,theon greyjoy,"['old', 'man', 'could', 'nt', 'keep', 'mouth', 'shut']"
2,6,The Old Gods and the New,luwin,"['urge', 'make', 'hasty', 'decision']"
