,sceneStart,sceneEnd,location,subLocation,characters,episodeNumber,seasonNumber
790,0:37:31,0:40:13,The Crownlands,Dragonstone,"['Stannis Baratheon', 'Davos Seaworth', 'Melisandre']",21,3
791,0:40:13,0:40:26,The Crownlands,King's Landing,['Meryn Trant'],21,3
792,0:40:26,0:40:30,The Crownlands,King's Landing,['Joffrey Baratheon'],21,3
793,0:40:30,0:40:45,The Crownlands,King's Landing,[],21,3
794,0:40:45,0:41:15,The Crownlands,King's Landing,"['Joffrey Baratheon', 'Margaery Tyrell', ""Margaery's Handmaiden""]",21,3
795,0:41:15,0:41:30,The Crownlands,King's Landing,"['Margaery Tyrell', ""Margaery's Handmaiden""]",21,3
796,0:41:30,0:41:39,The Crownlands,King's Landing,"['Joffrey Baratheon', 'Meryn Trant']",21,3
797,0:41:39,0:42:56,The Crownlands,King's Landing,"['Margaery Tyrell', ""Margaery's Handmaiden"", 'Orphan Kid']",21,3
798,0:42:56,0:43:18,The Crownlands,King's Landing,"['Margaery Tyrell', 'Joffrey Baratheon']",21,3
799,0:43:18,0:45:50,The Crownlands,King's Landing,"['Loras Tyrell', 'Margaery Tyrell', 'Joffrey Baratheon', 'Cersei Lannister']",21,3
800,0:45:50,0:46:04,Astapor,Slaver's Bay,['Daenerys Targaryen'],21,3
801,0:46:04,0:50:09,Astapor,,"['Daenerys Targaryen', 'Kraznys mo Nakloz', 'Jorah Mormont', 'Missandei', 'Unsullied']",21,3
802,0:50:09,0:51:57,Astapor,,"['Daenerys Targaryen', 'Jorah Mormont', 'Warlock', 'Barristan Selmy']",21,3
803,0:51:57,0:53:06,Astapor,,"['Daenerys Targaryen', 'Jorah Mormont', 'Barristan Selmy']",21,3
804,0:01:54,0:02:42,The North,Outside Winterfell,"['Bran Stark', 'Three-Eyed Raven']",22,3
805,0:02:42,0:02:59,The North,Outside Winterfell,"['Bran Stark', 'Three-Eyed Raven', 'Jon Snow', 'Robb Stark']",22,3
806,0:02:59,0:03:07,The North,Outside Winterfell,['Bran Stark'],22,3
807,0:03:07,0:03:20,The North,Outside Winterfell,"['Bran Stark', 'Jojen Reed', 'Three-Eyed Raven']",22,3
808,0:03:20,0:04:28,The North,North to the Wall,"['Bran Stark', 'Rickon Stark', 'Shaggydog', 'Summer', 'Hodor', 'Osha']",22,3
809,0:04:28,0:05:05,The Riverlands,Harrenhal,"['Robb Stark', 'Talisa Maegyr']",22,3
810,0:05:05,0:05:28,The Riverlands,Harrenhal,"['Robb Stark', 'Talisa Maegyr', 'Roose Bolton']",22,3
811,0:05:28,0:06:30,The Riverlands,Harrenhal,"['Robb Stark', 'Catelyn Stark']",22,3
812,0:06:30,0:07:13,The North,The Dreadfort,"['Theon Greyjoy', 'Master Torturer']",22,3
813,0:07:13,0:09:50,The Riverlands,East to King's Landing,"['Jaime Lannister', 'Brienne of Tarth']",22,3
814,0:09:50,0:10:51,The Riverlands,East to King's Landing,"['Jaime Lannister', 'Brienne of Tarth', 'Riverlands Traveller']",22,3
815,0:10:51,0:11:20,The Crownlands,King's Landing,"['Joffrey Baratheon', ""King's Landing Tailor"", 'Cersei Lannister']",22,3
816,0:11:20,0:12:50,The Crownlands,King's Landing,"['Joffrey Baratheon', 'Cersei Lannister']",22,3
817,0:12:50,0:13:02,The Crownlands,King's Landing,"['Joffrey Baratheon', ""King's Landing Tailor"", 'Cersei Lannister']",22,3
818,0:13:02,0:14:13,The Crownlands,King's Landing,"['Sansa Stark', 'Shae']",22,3
819,0:14:13,0:14:33,The Crownlands,King's Landing,"['Sansa Stark', 'Shae', 'Loras Tyrell']",22,3
820,0:14:33,0:15:00,The Crownlands,King's Landing,"['Sansa Stark', 'Loras Tyrell']",22,3
821,0:15:00,0:15:18,The Crownlands,King's Landing,"['Sansa Stark', 'Loras Tyrell', 'Margaery Tyrell']",22,3
822,0:15:18,0:18:09,The Crownlands,King's Landing,"['Sansa Stark', 'Margaery Tyrell', 'Olenna Tyrell']",22,3
823,0:18:09,0:18:31,The Crownlands,King's Landing,"['Sansa Stark', 'Margaery Tyrell', 'Olenna Tyrell', 'Tyrell Servant']",22,3
824,0:18:31,0:19:47,The Crownlands,King's Landing,"['Sansa Stark', 'Margaery Tyrell', 'Olenna Tyrell']",22,3
825,0:19:47,0:19:54,The Crownlands,King's Landing,"['Sansa Stark', 'Margaery Tyrell', 'Olenna Tyrell', 'Tyrell Servant']",22,3
826,0:19:54,0:21:00,The Riverlands,To Riverrun,"['Grey Wind', 'Robb Stark', 'Rickard Karstark', 'Talisa Maegyr']",22,3
827,0:21:00,0:24:23,The Riverlands,To Riverrun,"['Catelyn Stark', 'Talisa Maegyr']",22,3
828,0:24:23,0:25:29,North of the Wall,Wildlings March South,"['Jon Snow', 'Mance Rayder']",22,3
829,0:25:29,0:26:46,North of the Wall,Wildlings March South,"['Jon Snow', 'Mance Rayder', 'Tormund Giantsbane', 'Ygritte', 'Orell']",22,3
830,0:26:46,0:27:37,North of the Wall,Nightswatch March South,"['Samwell Tarly', 'Rast']",22,3
831,0:27:37,0:27:49,North of the Wall,Nightswatch March South,"['Samwell Tarly', 'Grenn', 'Eddison Tollett', 'Jeor Mormont', 'Rast']",22,3
832,0:27:49,0:29:26,North of the Wall,Nightswatch March South,"['Samwell Tarly', 'Grenn', 'Eddison Tollett', 'Rast', 'Jeor Mormont']",22,3
833,0:29:26,0:30:00,The North,North to the Wall,"['Bran Stark', 'Osha', 'Summer']",22,3
834,0:30:00,0:30:14,The North,North to the Wall,"['Bran Stark', 'Summer']",22,3
835,0:30:14,0:30:43,The North,North to the Wall,"['Bran Stark', 'Summer', 'Jojen Reed']",22,3
836,0:30:43,0:32:00,The North,North to the Wall,"['Bran Stark', 'Summer', 'Jojen Reed', 'Osha', 'Meera Reed']",22,3
837,0:32:00,0:32:57,The Riverlands,North to the Red Fork,"['Arya Stark', 'Gendry', 'Hot Pie']",22,3
838,0:32:57,0:36:06,The Riverlands,North to the Red Fork,"['Arya Stark', 'Gendry', 'Hot Pie', 'Thoros of Myr', 'Anguy']",22,3
839,0:36:06,0:39:27,The Crownlands,King's Landing,"['Tyrion Lannister', 'Shae']",22,3
840,0:39:27,0:39:35,The Crownlands,King's Landing,['Margaery Tyrell'],22,3
841,0:39:35,0:44:21,The Crownlands,King's Landing,"['Margaery Tyrell', 'Joffrey Baratheon']",22,3
842,0:44:21,0:45:43,The North,The Dreadfort,"['Theon Greyjoy', 'Master Torturer']",22,3
843,0:45:43,0:46:23,The North,The Dreadfort,"['Theon Greyjoy', 'Ramsay Snow']",22,3
844,0:46:23,0:47:22,The North,North to the Wall,"['Hodor', 'Bran Stark', 'Rickon Stark', 'Jojen Reed', 'Meera Reed', 'Osha', 'Summer']",22,3
845,0:47:22,0:47:46,The North,North to the Wall,"['Meera Reed', 'Osha']",22,3
846,0:47:46,0:47:50,The North,North to the Wall,"['Hodor', 'Bran Stark', 'Jojen Reed', 'Meera Reed', 'Osha']",22,3
847,0:47:50,0:48:39,The North,North to the Wall,"['Hodor', 'Bran Stark', 'Jojen Reed']",22,3
848,0:48:39,0:48:46,The North,North to the Wall,"['Hodor', 'Bran Stark', 'Jojen Reed', 'Meera Reed', 'Osha']",22,3
849,0:48:46,0:50:38,The Riverlands,Crossroads Inn,"['Arya Stark', 'Gendry', 'Hot Pie', 'Thoros of Myr']",22,3
850,0:50:38,0:51:30,The Riverlands,Crossroads Inn,"['Arya Stark', 'Gendry', 'Hot Pie', 'Thoros of Myr', 'Anguy', 'Sandor Clegane']",22,3
851,0:51:30,0:54:45,The Riverlands,East to King's Landing,"['Jaime Lannister', 'Brienne of Tarth']",22,3
852,0:54:45,0:55:43,The Riverlands,East to King's Landing,"['Jaime Lannister', 'Brienne of Tarth', 'Locke', 'Riverlands Traveller']",22,3
853,0:01:55,0:04:06,The Riverlands,Riverrun,"['Hoster Tully', 'Robb Stark', 'Brynden Tully', 'Catelyn Stark', 'Talisa Maegyr', 'Edmure Tully']",23,3
854,0:04:06,0:06:29,The Riverlands,Riverrun,"['Robb Stark', 'Brynden Tully', 'Edmure Tully']",23,3
855,0:06:29,0:10:33,The Crownlands,King's Landing,"['Tywin Lannister', 'Grand Maester Pycelle', 'Petyr Baelish', 'Lord Varys', 'Tyrion Lannister', 'Cersei Lannister']",23,3
856,0:10:33,0:10:50,The Riverlands,To Harrenhal,['Locke'],23,3
857,0:10:50,0:12:22,The Riverlands,To Harrenhal,"['Locke', 'Brienne of Tarth', 'Jaime Lannister']",23,3
858,0:12:22,0:13:02,The Riverlands,Crossroads Inn,"['Gendry', 'Thoros of Myr', 'Arya Stark']",23,3
859,0:13:02,0:13:27,The Riverlands,Crossroads Inn,"['Arya Stark', 'Sandor Clegane', 'Anguy']",23,3
860,0:13:27,0:15:01,The Riverlands,Crossroads Inn,"['Arya Stark', 'Hot Pie', 'Gendry']",23,3
861,0:15:01,0:15:21,The Riverlands,Crossroads Inn,"['Arya Stark', 'Thoros of Myr', 'Hot Pie']",23,3
862,0:15:21,0:17:50,The Riverlands,Riverrun,"['Catelyn Stark', 'Brynden Tully']",23,3
863,0:17:50,0:18:37,The Riverlands,Riverrun,"['Talisa Maegyr', 'Martyn Lannister', 'Willem Lannister']",23,3
864,0:18:37,0:20:53,North of the Wall,Fist of the First Men,"['Mance Rayder', 'Jon Snow', 'Tormund Giantsbane', 'Ygritte', 'Orell']",23,3
865,0:20:53,0:21:30,North of the Wall,Craster's Keep,"['Jeor Mormont', 'Ghost', 'Samwell Tarly', 'Karl Tanner']",23,3
866,0:21:30,0:22:11,North of the Wall,Craster's Keep,"['Jeor Mormont', 'Craster', 'Grenn', 'Eddison Tollett', 'Karl Tanner']",23,3
867,0:22:11,0:24:03,North of the Wall,Craster's Keep,"['Samwell Tarly', 'Karl Tanner', 'Craster', 'Grenn', 'Jeor Mormont', 'Eddison Tollett']",23,3
868,0:24:03,0:24:27,North of the Wall,Craster's Keep,['Samwell Tarly'],23,3
869,0:24:27,0:25:02,North of the Wall,Craster's Keep,"['Samwell Tarly', 'Gilly', ""Craster's Wife"", ""Craster's Younger Wife"", 'Baby Sam']",23,3
870,0:25:02,0:26:09,The North,The Dreadfort,"['Theon Greyjoy', 'Ramsay Snow']",23,3
871,0:26:09,0:26:31,The North,The Dreadfort,"['Theon Greyjoy', 'Ramsay Snow']",23,3
872,0:26:31,0:28:25,The Crownlands,Dragonstone,"['Stannis Baratheon', 'Melisandre']",23,3
873,0:28:25,0:29:22,Astapor,,"['Daenerys Targaryen', 'Jorah Mormont', 'Barristan Selmy', 'Tortured Slave']",23,3
874,0:29:22,0:30:52,Astapor,,"['Daenerys Targaryen', 'Jorah Mormont', 'Barristan Selmy']",23,3
875,0:30:52,0:33:48,Astapor,,"['Daenerys Targaryen', 'Jorah Mormont', 'Barristan Selmy', 'Missandei', 'Kraznys mo Nakloz', 'Greizhen mo Ullhor']",23,3
876,0:33:48,0:34:10,Astapor,,"['Daenerys Targaryen', 'Jorah Mormont', 'Barristan Selmy']",23,3
877,0:34:10,0:34:23,Astapor,,"['Daenerys Targaryen', 'Jorah Mormont', 'Barristan Selmy', 'Missandei']",23,3
878,0:34:23,0:34:40,Astapor,,"['Daenerys Targaryen', 'Missandei']",23,3
879,0:34:40,0:35:15,Astapor,,"['Daenerys Targaryen', 'Jorah Mormont', 'Barristan Selmy', 'Missandei']",23,3
880,0:35:15,0:35:57,The Crownlands,King's Landing,"['Ros', 'Podrick Payne', 'Tyrion Lannister', 'Petyr Baelish']",23,3
881,0:35:57,0:37:22,The Crownlands,King's Landing,"['Tyrion Lannister', 'Petyr Baelish']",23,3
882,0:37:22,0:37:39,The Crownlands,King's Landing,"['Tyrion Lannister', 'Bronn', 'Podrick Payne']",23,3
883,0:37:39,0:38:11,The Crownlands,King's Landing,"['Tyrion Lannister', 'Bronn', 'Podrick Payne']",23,3
884,0:38:11,0:39:25,The Crownlands,King's Landing,"['Tyrion Lannister', 'Bronn', 'Podrick Payne', 'Genna', 'Marei', 'Kayla']",23,3
885,0:39:25,0:40:46,The Crownlands,King's Landing,"['Tyrion Lannister', 'Bronn']",23,3
886,0:40:46,0:42:05,The Crownlands,King's Landing,"['Tyrion Lannister', 'Bronn', 'Podrick Payne']",23,3
887,0:42:05,0:44:56,The North,The Dreadfort,"['Theon Greyjoy', 'Master Torturer']",23,3
888,0:44:56,0:45:42,The North,The Dreadfort,"['Theon Greyjoy', 'Master Torturer', 'Ramsay Snow']",23,3
889,0:45:42,0:46:51,The Riverlands,To Harrenhal,"['Brienne of Tarth', 'Jaime Lannister', 'Locke']",23,3
890,0:46:51,0:48:05,The Riverlands,To Harrenhal,"['Jaime Lannister', 'Locke']",23,3
891,0:48:05,0:48:49,The Riverlands,To Harrenhal,"['Brienne of Tarth', 'Jaime Lannister', 'Locke']",23,3
892,0:48:49,0:49:30,The Riverlands,To Harrenhal,"['Jaime Lannister', 'Locke']",23,3
893,0:49:30,0:50:15,The Riverlands,To Harrenhal,"['Brienne of Tarth', 'Jaime Lannister', 'Locke']",23,3
894,0:50:15,0:51:27,The Riverlands,To Harrenhal,"['Jaime Lannister', 'Locke']",23,3
895,0:01:54,0:04:40,The Riverlands,To Harrenhal,"['Jaime Lannister', 'Brienne of Tarth', 'Locke']",24,3
896,0:04:40,0:08:25,The Crownlands,King's Landing,"['Tyrion Lannister', 'Lord Varys']",24,3
897,0:08:25,0:08:45,The Crownlands,King's Landing,"['Tyrion Lannister', 'Lord Varys', 'Sorcerer']",24,3
898,0:08:45,0:10:02,North of the Wall,Craster's Keep,"['Grenn', 'Eddison Tollett', 'Rast']",24,3
899,0:10:02,0:10:11,North of the Wall,Craster's Keep,"['Gilly', 'Baby Sam']",24,3
900,0:10:11,0:11:09,North of the Wall,Craster's Keep,"['Gilly', 'Baby Sam', 'Samwell Tarly']",24,3
901,0:11:09,0:11:58,The North,North to the Wall,"['Bran Stark', 'Jojen Reed']",24,3
902,0:11:58,0:12:14,The North,North to the Wall,"['Bran Stark', 'Catelyn Stark']",24,3
903,0:12:14,0:12:28,The North,North to the Wall,"['Bran Stark', 'Jojen Reed']",24,3
904,0:12:28,0:14:17,The Crownlands,King's Landing,"['Lord Varys', 'Ros']",24,3
905,0:14:17,0:14:34,The Crownlands,King's Landing,"['Joffrey Baratheon', 'Margaery Tyrell']",24,3
906,0:14:34,0:15:37,The Crownlands,King's Landing,"['Cersei Lannister', 'Olenna Tyrell', 'Joffrey Baratheon', 'Margaery Tyrell']",24,3
907,0:15:37,0:16:42,The Crownlands,King's Landing,"['Cersei Lannister', 'Olenna Tyrell']",24,3
908,0:16:42,0:17:54,The Crownlands,King's Landing,"['Joffrey Baratheon', 'Margaery Tyrell']",24,3
909,0:17:44,0:18:16,The Crownlands,King's Landing,"['Cersei Lannister', 'Olenna Tyrell', 'Joffrey Baratheon', 'Margaery Tyrell']",24,3
910,0:18:16,0:18:32,The Crownlands,King's Landing,"['Joffrey Baratheon', 'Margaery Tyrell', 'Cersei Lannister']",24,3
911,0:18:32,0:19:32,The North,The Dreadfort,"['Ramsay Snow', 'Theon Greyjoy']",24,3
912,0:19:32,0:22:14,The North,The Dreadfort,"['Ramsay Snow', 'Theon Greyjoy']",24,3
913,0:22:14,0:22:53,The North,The Dreadfort,"['Ramsay Snow', 'Theon Greyjoy']",24,3
914,0:22:53,0:23:06,The Riverlands,To Harrenhal,"['Locke', 'Jaime Lannister', 'Brienne of Tarth']",24,3
915,0:23:06,0:25:07,The Riverlands,To Harrenhal,"['Brienne of Tarth', 'Jaime Lannister']",24,3
916,0:25:07,0:27:54,The Crownlands,King's Landing,"['Cersei Lannister', 'Tywin Lannister']",24,3
917,0:27:54,0:28:33,The Crownlands,King's Landing,"['Olenna Tyrell', 'Tyrell Lady']",24,3
918,0:28:33,0:28:55,The Crownlands,King's Landing,"['Olenna Tyrell', 'Tyrell Lady', 'Lord Varys']",24,3
919,0:28:55,0:30:11,The Crownlands,King's Landing,"['Olenna Tyrell', 'Lord Varys']",24,3
920,0:30:11,0:31:57,The Crownlands,King's Landing,"['Olenna Tyrell', 'Lord Varys']",24,3
921,0:31:57,0:34:45,The Crownlands,King's Landing,"['Sansa Stark', 'Margaery Tyrell']",24,3
922,0:34:45,0:35:46,North of the Wall,Craster's Keep,"['Bannen', 'Jeor Mormont', 'Eddison Tollett', 'Samwell Tarly', 'Grenn', 'Rast']",24,3
923,0:35:46,0:36:28,North of the Wall,Craster's Keep,"['Samwell Tarly', 'Grenn', 'Eddison Tollett', 'Rast']",24,3
924,0:36:28,0:36:49,North of the Wall,Craster's Keep,"['Craster', 'Jeor Mormont']",24,3
925,0:36:49,0:38:36,North of the Wall,Craster's Keep,"['Craster', 'Jeor Mormont', 'Grenn', 'Eddison Tollett', 'Samwell Tarly', 'Rast', 'Karl Tanner']",24,3
926,0:38:36,0:38:54,North of the Wall,Craster's Keep,"['Karl Tanner', 'Craster', 'Samwell Tarly']",24,3
927,0:38:54,0:39:11,North of the Wall,Craster's Keep,"['Jeor Mormont', 'Karl Tanner', 'Craster', 'Samwell Tarly', 'Rast']",24,3
928,0:39:11,0:39:29,North of the Wall,Craster's Keep,"['Grenn', 'Karl Tanner', 'Samwell Tarly', 'Jeor Mormont', 'Rast', 'Eddison Tollett']",24,3
929,0:39:29,0:39:32,North of the Wall,Craster's Keep,['Samwell Tarly'],24,3
930,0:39:32,0:39:59,North of the Wall,Craster's Keep,"['Craster', 'Jeor Mormont', 'Rast']",24,3
931,0:39:59,0:40:23,North of the Wall,Craster's Keep,"['Samwell Tarly', 'Gilly', 'Baby Sam']",24,3
932,0:40:23,0:40:29,North of the Wall,Craster's Keep,['Rast'],24,3
933,0:40:29,0:41:08,The Riverlands,Hollow Hill,"['Thoros of Myr', 'Arya Stark', 'Anguy', 'Gendry']",24,3
934,0:41:08,0:41:57,The Riverlands,Hollow Hill,"['Thoros of Myr', 'Arya Stark', 'Anguy', 'Gendry', 'Sandor Clegane']",24,3
935,0:41:57,0:45:31,The Riverlands,Hollow Hill,"['Beric Dondarrion', 'Sandor Clegane', 'Thoros of Myr', 'Arya Stark', 'Gendry', 'Anguy']",24,3
936,0:45:31,0:46:40,Astapor,,"['Daenerys Targaryen', 'Barristan Selmy', 'Missandei', 'Jorah Mormont', 'Kraznys mo Nakloz', 'Greizhen mo Ullhor']",24,3
937,0:46:40,0:49:06,Astapor,,"['Drogon', 'Daenerys Targaryen', 'Jorah Mormont', 'Kraznys mo Nakloz', 'Missandei', 'Barristan Selmy', 'Greizhen mo Ullhor']",24,3
938,0:49:06,0:49:23,Astapor,,"['Daenerys Targaryen', 'Jorah Mormont', 'Missandei', 'Barristan Selmy', 'Kraznys mo Nakloz']",24,3
939,0:49:23,0:49:30,Astapor,,"['Drogon', 'Daenerys Targaryen']",24,3
940,0:49:30,0:50:01,Astapor,,"['Jorah Mormont', 'Daenerys Targaryen', 'Barristan Selmy']",24,3
941,0:50:01,0:50:13,Astapor,,[],24,3
942,0:50:13,0:51:24,Astapor,,"['Daenerys Targaryen', 'Missandei', 'Jorah Mormont', 'Barristan Selmy']",24,3
943,0:51:24,0:51:43,Astapor,,"['Daenerys Targaryen', 'Missandei', 'Jorah Mormont']",24,3
944,0:51:43,0:52:01,Astapor,,"['Drogon', 'Viserion', 'Rhaegal']",24,3
945,0:01:54,0:04:53,The Riverlands,Hollow Hill,"['Thoros of Myr', 'Sandor Clegane', 'Arya Stark', 'Anguy', 'Beric Dondarrion', 'Gendry']",25,3
946,0:04:53,0:05:31,The Riverlands,Hollow Hill,"['Thoros of Myr', 'Sandor Clegane', 'Arya Stark', 'Anguy', 'Beric Dondarrion', 'Gendry']",25,3
947,0:05:31,0:07:43,North of the Wall,Wildling Camp,"['Jon Snow', 'Ygritte', 'Orell', 'Tormund Giantsbane']",25,3
948,0:07:43,0:08:15,North of the Wall,Wildling Camp,"['Jon Snow', 'Ygritte']",25,3
949,0:08:15,0:11:50,North of the Wall,Cave Outside Wildling Camp,"['Jon Snow', 'Ygritte']",25,3
950,0:11:50,0:12:24,The Riverlands,Hollow Hill,"['Beric Dondarrion', 'Thoros of Myr', 'Sandor Clegane', 'Anguy', 'Arya Stark', 'Gendry']",25,3
951,0:12:24,0:14:16,The Riverlands,Harrenhal,"['Locke', 'Brienne of Tarth', 'Jaime Lannister', 'Roose Bolton']",25,3
952,0:14:16,0:15:55,The Riverlands,Harrenhal,"['Qyburn', 'Jaime Lannister']",25,3
953,0:15:55,0:16:47,The Crownlands,King's Landing,"['Petyr Baelish', 'Cersei Lannister']",25,3
954,0:16:47,0:17:05,The Crownlands,King's Landing,"['Tyrion Lannister', 'Olenna Tyrell', 'Podrick Payne']",25,3
955,0:17:05,0:18:46,The Crownlands,King's Landing,"['Tyrion Lannister', 'Olenna Tyrell']",25,3
956,0:18:46,0:19:10,The Crownlands,King's Landing,"['Tyrion Lannister', 'Olenna Tyrell', 'Podrick Payne']",25,3
957,0:19:10,0:20:38,The Riverlands,Hollow Hill,"['Gendry', 'Arya Stark']",25,3
958,0:20:38,0:21:07,The Riverlands,Riverrun,"['Martyn Lannister', 'Willem Lannister', 'Rickard Karstark']",25,3
959,0:21:07,0:21:20,The Riverlands,Riverrun,"['Robb Stark', 'Talisa Maegyr', 'Brynden Tully', 'Edmure Tully', 'Catelyn Stark']",25,3
960,0:21:20,0:23:04,The Riverlands,Riverrun,"['Robb Stark', 'Talisa Maegyr', 'Brynden Tully', 'Edmure Tully', 'Catelyn Stark', 'Rickard Karstark', 'Karstark Lookout']",25,3
961,0:23:04,0:24:16,The Riverlands,Riverrun,"['Robb Stark', 'Talisa Maegyr', 'Edmure Tully', 'Catelyn Stark']",25,3
962,0:24:16,0:25:41,The Riverlands,Riverrun,"['Rickard Karstark', 'Robb Stark', 'Talisa Maegyr', 'Edmure Tully', 'Catelyn Stark', 'Brynden Tully']",25,3
963,0:25:41,0:26:33,The Riverlands,Hollow Hill,"['Arya Stark', 'Thoros of Myr']",25,3
964,0:26:33,0:28:43,The Riverlands,Hollow Hill,"['Arya Stark', 'Thoros of Myr', 'Beric Dondarrion']",25,3
965,0:28:43,0:29:16,The Crownlands,Dragonstone,['Selyse Baratheon'],25,3
966,0:29:16,0:32:05,The Crownlands,Dragonstone,"['Selyse Baratheon', 'Stannis Baratheon']",25,3
967,0:32:05,0:32:11,The Crownlands,Dragonstone,['Stannis Baratheon'],25,3
968,0:32:11,0:33:48,The Crownlands,Dragonstone,"['Stannis Baratheon', 'Shireen Baratheon']",25,3
969,0:33:48,0:40:30,The Riverlands,Harrenhal,"['Brienne of Tarth', 'Jaime Lannister']",25,3
970,0:40:30,0:42:02,The Crownlands,Dragonstone,"['Davos Seaworth', 'Shireen Baratheon']",25,3
971,0:42:02,0:42:12,Yunkai,Outside Yunkai,[],25,3
972,0:42:12,0:42:16,Yunkai,Outside Yunkai,['Daenerys Targaryen'],25,3
973,0:42:16,0:43:32,Yunkai,Outside Yunkai,"['Jorah Mormont', 'Barristan Selmy', 'Daenerys Targaryen']",25,3
974,0:43:32,0:45:15,Yunkai,Outside Yunkai,"['Daenerys Targaryen', 'Missandei', 'Grey Worm']",25,3
975,0:45:15,0:46:53,Yunkai,Outside Yunkai,"['Jorah Mormont', 'Barristan Selmy']",25,3
976,0:46:53,0:49:02,The Riverlands,Riverrun,"['Robb Stark', 'Talisa Maegyr']",25,3
977,0:49:02,0:49:48,The Crownlands,King's Landing,"['Sansa Stark', 'Margaery Tyrell', 'Loras Tyrell', 'Olyvar']",25,3
978,0:49:48,0:50:28,The Crownlands,King's Landing,"['Loras Tyrell', 'Olyvar']",25,3
979,0:50:28,0:50:44,The Crownlands,King's Landing,"['Petyr Baelish', 'Olyvar']",25,3
980,0:50:44,0:52:25,The Crownlands,King's Landing,"['Petyr Baelish', 'Sansa Stark']",25,3
981,0:52:25,0:56:03,The Crownlands,King's Landing,"['Tyrion Lannister', 'Cersei Lannister', 'Tywin Lannister']",25,3
982,0:01:54,0:05:13,North of the Wall,South to the Wall,"['Samwell Tarly', 'Gilly', 'Baby Sam']",26,3
983,0:05:13,0:08:14,The North,North to the Wall,"['Osha', 'Meera Reed', 'Bran Stark', 'Hodor', 'Jojen Reed', 'Rickon Stark']",26,3
984,0:08:14,0:08:37,North of the Wall,The Wall,"['Tormund Giantsbane', 'Jon Snow', 'Orell', 'Ygritte']",26,3
985,0:08:37,0:11:38,North of the Wall,The Wall,"['Jon Snow', 'Ygritte']",26,3
986,0:11:38,0:12:12,North of the Wall,The Wall,"['Tormund Giantsbane', 'Jon Snow', 'Ygritte']",26,3
987,0:12:12,0:13:36,The Riverlands,Hollow Hill,"['Arya Stark', 'Anguy', 'Thoros of Myr']",26,3
988,0:13:36,0:14:53,The Riverlands,Hollow Hill,"['Arya Stark', 'Anguy', 'Thoros of Myr', 'Melisandre']",26,3
989,0:14:53,0:18:03,The Riverlands,Hollow Hill,"['Beric Dondarrion', 'Thoros of Myr', 'Melisandre']",26,3
990,0:18:03,0:20:38,The Riverlands,Hollow Hill,"['Gendry', 'Arya Stark', 'Anguy', 'Melisandre', 'Thoros of Myr', 'Beric Dondarrion']",26,3
991,0:20:38,0:22:07,North of the Wall,The Wall,"['Tormund Giantsbane', 'Jon Snow', 'Ygritte']",26,3
992,0:22:07,0:27:39,The North,The Dreadfort,"['Theon Greyjoy', 'Ramsay Snow']",26,3
993,0:27:39,0:29:42,The Riverlands,Riverrun,"['Robb Stark', 'Black Walder Rivers', 'Lothar Frey', 'Catelyn Stark', 'Brynden Tully', 'Edmure Tully']",26,3
994,0:29:42,0:31:25,The Riverlands,Riverrun,"['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Edmure Tully']",26,3
